Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy,hr_before,hr_after
10,64,0,0,1,5.6,57,2,23,5,16,0,63,76
9,58,1,0,1,7.5,52,2,24,6,15,0,63,75
12,67,0,5,1,6.2,96,3,4,7,8,0,64,75
12,68,0,6,0,5.6,98,3,4,7,1,0,68,70
12,68,0,4,0,5.7,98,3,4,7,2,0,67,68
12,67,0,5,0,6,98,3,4,7,3,0,57,67
12,67,0,5,0,5.8,97,3,4,7,4,0,57,68
12,67,0,5,0,5.5,98,3,4,7,7,0,69,77
11,55,0,5,0,-0.2,83,2,23,5,1,0,70,56
11,55,2,5,0,-0.2,83,2,23,5,1,1,72,59
14,76,0,5,0,10.5,97,1,28,7,1,0,64,67
13,75,0,5,0,9.2,98,1,28,7,3,0,58,67
13,75,0,4,0,9.9,95,1,28,7,5,0,67,67
11,70,0,1,1,4.4,83,1,14,7,9,0,68,67
12,68,0,0,0,3.8,87,1,19,5,18,0,68,67
12,67,0,0,0,3.8,87,1,19,5,19,0,67,67
13,68,2,0,2,10.2,56,2,15,4,12,0,67,72
13,77,2,4,1,11.2,91,1,28,7,10,0,67,72
9,56,0,0,0,4,58,2,7,3,16,0,55,78
9,59,0,0,0,3.4,59,2,7,3,17,0,55,79
10,67,0,1,0,1.7,78,2,6,2,20,0,76,55
10,67,0,1,0,1.7,78,2,6,2,21,0,75,73
10,67,0,1,0,1.7,79,2,6,2,21,0,75,74
10,67,0,4,0,1.6,81,2,6,2,21,0,70,74
10,67,0,1,0,1.6,82,2,6,2,22,0,68,77
10,67,2,4,0,1.5,84,2,6,2,22,1,67,76
13,72,0,5,0,7.6,96,3,16,5,6,0,68,64
13,72,0,5,1,7.4,97,3,16,5,7,0,77,65
14,78,0,1,0,11.5,97,1,24,3,6,0,56,61
14,79,0,1,0,11.5,96,1,24,3,7,0,59,60
8,55,2,4,1,0.4,71,2,27,2,16,0,67,69
11,73,1,4,1,8,87,1,13,6,12,0,67,68
11,74,1,4,1,7.9,87,1,13,6,13,1,67,70
11,74,1,4,1,7.8,86,1,13,6,13,1,67,72
14,77,1,4,1,10.9,93,1,28,7,10,0,67,70
12,76,2,1,0,6.6,91,1,20,6,20,1,67,69
12,64,0,5,0,4.7,88,2,10,6,8,0,72,41
13,65,0,5,1,6.2,86,2,10,6,8,0,72,41
9,61,0,1,0,-0.5,84,3,2,5,5,0,78,38
9,60,0,7,0,-0.5,84,3,2,5,6,0,79,69
12,69,0,4,0,6.1,81,2,13,2,2,1,55,68
13,68,0,1,0,5.5,85,2,13,2,5,1,73,75
11,70,0,5,1,8.6,84,3,4,7,16,1,74,69
13,72,0,0,0,9.1,78,2,11,7,0,0,74,69
12,70,2,4,2,6.7,95,3,5,1,9,0,77,68
13,69,1,4,2,7.1,93,3,5,1,10,0,76,74
7,41,0,4,0,-3.6,65,2,28,3,23,0,64,73
7,41,0,1,0,-3.7,63,3,1,4,0,0,65,67
7,38,0,1,0,-3.9,63,3,1,4,2,0,61,67
11,69,0,4,0,3.4,94,1,21,7,6,0,60,63
11,68,0,4,0,3.6,94,1,21,7,6,0,69,65
14,75,1,1,1,10.3,90,1,29,1,10,1,68,71
12,69,0,1,0,5.1,88,1,20,6,1,0,70,69
12,69,0,1,0,6,83,2,13,2,3,1,72,69
13,68,0,1,0,5.8,85,2,13,2,4,1,70,69
13,74,0,5,1,9.7,79,3,14,3,16,0,69,68
13,73,0,5,0,9.6,79,3,14,3,16,0,41,68
12,67,0,0,0,3.6,88,2,16,5,0,0,41,68
12,67,0,0,0,3.2,91,2,16,5,1,0,38,69
9,63,0,5,0,2.5,61,2,6,2,16,0,69,69
9,65,0,5,0,2,68,2,6,2,18,0,68,69
14,71,0,0,0,2.8,96,1,30,2,0,0,75,69
13,69,0,0,0,1.8,98,1,30,2,2,0,69,69
13,69,0,0,0,1.6,98,1,30,2,2,0,69,68
13,69,0,0,0,1.5,99,1,30,2,2,0,68,31
10,68,2,6,0,3.8,88,2,12,1,19,1,74,28
10,68,2,5,0,3.5,90,2,12,1,19,0,73,35
11,68,2,6,0,4.6,86,2,12,1,21,1,67,43
10,69,2,1,2,7.4,88,2,8,4,12,0,67,46
10,69,1,1,2,7.1,84,2,8,4,12,0,63,53
12,69,0,5,0,5.3,98,3,5,1,6,0,65,74
12,69,0,4,0,6.5,90,2,17,6,0,0,71,69
12,69,0,4,0,6,91,2,17,6,1,0,69,66
12,68,0,4,0,4.1,95,2,17,6,2,1,69,64
6,31,0,1,0,-3.8,65,3,1,4,3,0,69,67
6,28,0,1,0,-3.7,68,3,1,4,4,0,68,72
6,35,0,7,0,-3.8,76,3,1,4,4,0,68,72
6,43,0,7,0,-4.7,88,3,1,4,5,0,68,72
6,46,0,7,0,-4.7,88,3,1,4,6,0,69,75
6,53,0,7,0,-4.4,85,3,1,4,7,0,69,67
11,74,0,4,1,7.2,88,1,13,6,14,0,69,67
12,69,0,6,0,5.6,91,1,20,6,2,0,69,68
9,66,2,6,0,0.1,96,3,2,5,21,0,69,70
9,64,2,6,0,2.3,97,3,2,5,22,1,68,69
11,67,0,0,0,2.9,70,2,22,4,19,0,31,81
12,72,1,5,1,8.4,79,1,26,5,13,1,28,76
12,72,1,5,1,9.1,73,1,26,5,14,1,35,82
12,72,1,5,1,9.1,72,1,26,5,14,1,43,66
11,75,0,4,0,8.1,93,1,12,5,15,0,46,65
13,67,0,0,0,0.3,99,1,30,2,5,0,53,65
13,67,0,0,0,0.1,99,1,30,2,5,0,74,65
12,68,0,5,0,0,99,1,30,2,6,0,69,62
13,70,2,5,0,5.2,97,3,6,2,0,0,66,68
13,69,2,5,0,4.9,96,3,6,2,1,0,64,69
14,81,2,4,1,4.7,88,1,6,6,13,0,67,68
15,76,2,4,1,4.8,87,1,6,6,14,0,72,68
14,82,2,4,1,4.9,87,1,6,6,14,0,72,68
9,66,2,4,0,-0.2,94,3,2,5,20,1,72,68
9,65,2,4,0,-0.1,94,3,2,5,20,0,75,67
9,65,2,6,0,0.3,97,3,2,5,21,0,67,86
9,65,2,6,0,1.4,98,3,2,5,22,0,67,76
10,62,0,5,0,0.8,78,2,23,5,22,0,68,62
12,68,0,6,1,6.3,88,1,19,5,14,0,70,62
12,69,0,5,1,6.2,76,1,19,5,15,0,69,63
12,68,0,5,1,7.1,73,1,19,5,15,0,81,63
12,68,0,5,1,6.2,77,1,19,5,15,1,76,65
12,68,0,5,0,6.1,76,1,19,5,15,0,82,71
12,68,0,5,0,5.7,80,1,19,5,16,1,66,70
11,67,2,6,0,5.4,79,2,12,1,22,0,65,70
13,86,0,5,0,2.3,97,1,6,6,8,0,65,54
16,76,2,4,1,3.3,93,1,6,6,11,0,65,51
10,62,0,0,0,-2,97,2,14,3,2,0,62,69
10,62,0,4,0,-1.4,99,2,14,3,4,0,68,69
10,63,0,1,0,3.3,79,2,14,3,5,0,69,65
10,63,1,0,1,1.9,70,2,23,5,9,0,68,76
10,65,2,5,2,2.7,66,2,23,5,10,0,68,76
11,71,0,1,0,5,87,1,14,7,4,0,68,76
11,70,0,4,0,4.8,85,1,14,7,6,0,68,66
11,70,0,1,0,4.7,86,1,14,7,6,0,67,66
8,54,0,4,0,-0.9,76,2,27,2,17,0,86,62
8,51,2,7,1,0.5,58,2,27,2,15,1,76,71
12,69,0,4,0,3.1,92,1,21,7,3,0,62,70
12,69,0,6,0,3,93,1,21,7,3,0,62,51
10,65,2,0,1,6.2,54,2,23,5,15,0,63,52
14,76,0,4,0,10.3,98,1,27,6,23,0,63,53
14,76,0,4,0,10.4,98,1,28,7,0,0,65,54
14,76,0,5,0,10.6,97,1,28,7,0,0,71,51
12,66,0,0,0,2.9,91,2,16,5,3,0,70,52
11,66,0,0,0,2.2,93,2,16,5,5,0,70,68
10,62,0,5,0,-0.5,97,2,8,4,7,0,54,73
13,71,0,0,0,8.5,79,2,11,7,1,1,51,62
13,70,0,0,0,7.8,81,2,11,7,1,1,69,67
8,51,2,0,0,-5.2,88,2,28,3,0,1,69,63
8,52,2,0,0,-5.6,88,2,28,3,1,1,65,63
8,53,2,0,0,-5.6,88,2,28,3,1,0,76,64
9,54,2,0,0,-5.6,88,2,28,3,2,0,76,73
9,51,0,0,0,-5.4,87,2,28,3,3,0,76,76
8,52,0,5,1,-2.7,73,2,28,3,9,0,66,59
14,68,0,4,0,5,92,1,27,6,4,0,66,58
13,73,0,5,1,9.6,80,3,14,3,15,1,62,58
10,62,0,5,0,-0.5,96,2,8,4,7,0,71,56
13,67,0,5,2,9.6,78,3,6,2,14,0,70,60
10,63,0,0,0,3.5,64,2,23,5,17,0,51,67
10,63,0,0,0,2.8,68,2,23,5,18,0,52,68
10,64,0,0,0,2.2,70,2,23,5,18,0,53,68
13,73,0,1,1,9.9,98,1,27,6,15,0,54,68
13,76,2,1,0,10.5,99,1,27,6,19,0,51,69
10,59,0,5,0,0.4,87,2,8,4,2,0,52,71
10,58,0,5,0,-0.3,91,2,8,4,3,0,68,54
10,58,0,5,0,-0.3,90,2,8,4,4,0,73,54
10,56,0,5,0,-0.5,95,2,8,4,5,0,62,76
10,60,0,5,0,-0.7,97,2,8,4,6,0,67,76
11,67,0,5,0,1.6,99,2,17,6,5,0,63,76
11,68,0,2,0,0.7,99,2,17,6,7,1,63,73
11,68,1,5,1,8.8,80,2,16,5,16,0,64,48
11,68,0,5,0,7.5,86,2,16,5,16,0,73,69
11,69,0,5,0,6.6,89,2,16,5,18,0,76,69
12,71,2,5,0,6.4,88,2,16,5,19,1,59,68
6,54,1,7,1,-3.3,81,3,1,4,12,1,58,69
6,54,1,7,1,-3.3,82,3,1,4,12,1,58,62
14,76,0,2,1,11.3,98,1,23,2,12,0,56,63
14,76,0,2,1,11.3,98,1,23,2,12,0,60,64
14,76,0,1,1,11.3,98,1,23,2,12,0,67,63
11,73,0,1,0,9.2,89,1,15,1,3,0,68,60
8,48,0,0,0,-5.5,89,2,28,3,7,0,68,68
12,69,0,4,0,5.9,83,2,13,2,3,1,68,68
12,69,0,4,0,5.9,83,2,13,2,3,1,69,68
13,68,0,1,0,5.7,86,2,13,2,4,1,71,69
12,69,1,0,1,2.8,97,1,30,2,10,0,54,67
10,62,0,0,1,5.5,57,2,23,5,16,0,54,67
10,63,0,0,0,4.2,62,2,23,5,17,0,76,72
10,64,0,0,0,0,92,2,14,3,0,1,76,72
10,63,0,0,0,-0.6,95,2,14,3,0,1,76,69
10,60,0,0,0,-2,97,2,14,3,2,0,73,69
13,68,0,5,1,10.1,67,2,15,4,15,0,48,69
13,68,1,6,1,9,74,2,15,4,15,1,69,67
13,68,2,6,1,7.9,72,2,15,4,15,1,69,68
12,69,2,5,2,9.8,76,2,17,6,11,0,68,69
11,67,0,0,0,5.9,61,2,22,4,17,0,69,69
13,67,2,5,2,8.6,79,3,6,2,12,0,62,70
11,72,0,1,0,5.8,85,1,13,6,4,0,63,69
11,72,0,1,0,5.9,84,1,13,6,6,0,64,63
12,69,0,5,1,8.3,67,1,19,5,13,0,63,67
12,69,0,5,1,8.2,67,1,19,5,13,0,60,68
12,69,2,5,1,8.2,70,1,19,5,13,0,68,68
12,67,0,4,1,7,86,1,19,5,14,0,68,66
12,68,0,5,1,7,74,1,19,5,15,0,68,67
13,69,0,6,0,7.9,90,1,27,6,8,0,69,67
14,69,0,6,1,8.6,94,1,27,6,10,0,67,74
14,70,0,6,1,8.6,95,1,27,6,11,0,67,73
10,69,0,6,1,5.1,94,2,14,3,12,0,72,73
10,63,0,0,0,4.5,70,2,9,5,17,0,72,73
10,67,2,0,0,3.6,73,2,9,5,18,1,69,74
10,68,2,0,0,3,75,2,9,5,19,0,69,73
10,68,2,0,0,2.4,77,2,9,5,19,0,69,73
11,66,2,0,0,2.5,78,2,9,5,20,1,67,70
11,67,2,0,0,2.4,78,2,9,5,20,1,68,70
11,67,2,0,0,2.2,79,2,9,5,21,1,69,71
13,74,2,5,0,7.4,85,1,15,1,23,0,69,69
13,73,0,5,0,7.7,84,1,16,2,0,0,70,68
13,73,0,6,0,7.5,90,1,16,2,1,0,69,68
13,73,0,6,0,7.1,89,1,16,2,1,0,63,64
11,74,2,1,0,6.4,81,1,14,7,20,1,67,64
11,73,0,1,0,7,82,1,14,7,22,0,68,64
11,73,2,1,0,7.1,83,1,14,7,23,0,68,67
10,70,0,6,1,5.7,96,2,14,3,14,0,66,63
10,70,0,6,0,5.9,97,2,14,3,15,0,67,60
10,71,0,6,0,6,97,2,14,3,15,0,67,68
12,69,0,4,0,6,83,2,13,2,3,1,74,61
13,68,0,1,0,5.5,87,2,13,2,4,1,73,60
13,68,0,1,0,5.6,85,2,13,2,5,1,73,78
10,64,0,0,0,2.5,70,2,23,5,18,0,73,78
10,64,0,0,0,2.1,71,2,23,5,19,0,74,77
10,64,0,0,0,1.9,71,2,23,5,19,0,73,76
10,67,2,0,0,1.1,75,2,23,5,20,1,73,68
10,63,0,5,0,0.8,78,2,23,5,22,0,70,75
10,60,0,5,0,0.7,78,2,23,5,23,0,70,64
13,68,0,5,1,9.1,79,3,6,2,14,0,71,66
9,61,1,0,1,2,65,2,7,3,10,0,69,66
9,60,1,0,1,2.6,64,2,7,3,10,0,68,65
15,78,0,1,0,11,94,1,23,2,23,1,68,65
15,78,0,1,0,10.9,92,1,23,2,23,1,64,67
15,77,0,1,0,11,93,1,23,2,23,1,64,68
15,76,0,1,0,11.2,90,1,24,3,1,0,64,68
9,68,0,5,0,5.9,78,2,14,3,7,0,67,79
11,75,0,4,0,7.9,93,1,12,5,15,0,63,79
11,64,2,0,0,2.8,78,2,13,2,20,1,60,79
11,66,2,0,0,2.7,79,2,13,2,21,0,68,80
11,66,0,0,0,1.5,84,2,13,2,23,1,61,80
10,65,0,0,0,-0.4,94,2,14,3,0,0,60,73
10,65,0,0,0,-0.9,95,2,14,3,0,0,78,52
11,67,0,2,1,0.7,99,2,17,6,8,0,78,51
11,68,0,2,1,1.3,99,2,17,6,8,0,77,73
12,68,1,5,1,4.1,99,2,17,6,9,0,76,67
14,79,0,4,0,11.1,96,1,23,2,19,0,68,72
14,79,0,4,0,10.8,96,1,23,2,20,1,75,65
14,79,0,4,0,10.6,96,1,23,2,20,1,64,64
14,80,0,4,0,10.5,96,1,23,2,20,1,66,66
15,80,0,1,0,10.8,94,1,23,2,21,1,66,66
13,73,2,5,1,11.6,81,3,15,4,16,0,65,68
8,52,0,5,0,-3.3,59,2,28,3,19,0,65,68
8,51,0,5,0,-3.4,61,2,28,3,20,0,67,68
14,73,2,1,0,8.2,97,3,15,4,23,1,68,69
12,67,0,0,0,4.9,72,2,11,7,5,0,68,69
13,72,0,1,0,7.5,98,3,15,4,4,0,79,75
11,65,0,0,0,4.1,75,2,13,2,19,1,79,61
11,64,2,0,0,3.6,75,2,13,2,19,1,79,61
11,66,2,0,0,2.5,80,2,13,2,21,0,80,62
11,66,2,0,0,2.1,80,2,13,2,22,1,80,62
13,68,0,5,0,6.1,88,1,27,6,6,0,73,62
13,68,0,5,0,6.9,90,1,27,6,6,0,52,57
13,68,0,5,0,7.3,89,1,27,6,7,0,51,60
14,69,0,6,0,8,91,1,27,6,8,0,73,73
14,69,0,6,0,8.2,91,1,27,6,8,0,67,79
14,75,0,1,1,10,91,1,29,1,9,0,72,78
9,61,0,1,1,-0.9,90,3,2,5,15,0,65,78
9,61,0,1,0,-0.9,90,3,2,5,15,0,64,76
9,62,0,1,0,-0.9,90,3,2,5,15,0,66,75
9,62,0,1,0,-0.8,91,3,2,5,16,1,66,67
9,62,0,1,0,-0.8,92,3,2,5,16,1,68,74
9,57,0,1,0,-0.8,92,3,2,5,16,1,68,74
9,60,0,1,0,-0.8,93,3,2,5,17,0,68,74
12,73,0,5,0,9.1,98,2,15,4,3,0,69,69
13,79,1,5,0,10.9,81,1,15,1,15,0,69,69
12,78,0,5,0,10.6,83,1,15,1,15,0,75,69
12,78,0,5,0,9.9,89,1,15,1,15,0,61,69
13,76,0,5,0,8.4,86,1,15,1,16,0,61,77
12,75,0,5,0,7.6,83,1,15,1,18,0,62,77
13,67,0,0,0,0.6,99,1,30,2,4,0,62,68
11,74,0,4,0,7.1,88,1,13,6,15,0,62,68
11,74,0,1,0,7,89,1,13,6,15,0,57,68
11,74,0,1,0,7,88,1,13,6,15,0,60,70
11,69,2,4,0,3,98,3,3,6,20,1,73,68
11,69,2,4,0,2.8,98,3,3,6,21,1,79,70
11,69,2,1,0,2.6,99,3,3,6,21,1,78,71
11,69,2,1,0,2.7,99,3,3,6,22,1,78,72
14,77,0,5,0,8.6,95,1,29,1,17,1,76,72
14,77,0,5,0,8.5,95,1,29,1,17,1,75,45
11,68,2,5,1,9.4,66,2,16,5,15,0,67,47
11,68,2,5,1,9.5,68,2,16,5,15,0,74,72
11,68,0,5,1,8.5,82,2,16,5,16,0,74,67
11,70,0,4,0,4.5,84,1,14,7,7,0,74,67
13,68,1,4,2,6.8,89,3,6,2,9,0,69,67
14,70,1,1,1,8.6,95,1,27,6,11,0,69,67
13,71,0,6,1,8.4,97,1,27,6,12,0,69,64
13,72,0,6,1,9,98,1,27,6,14,0,69,67
13,72,0,1,1,9.3,98,1,27,6,14,0,77,67
7,45,0,5,0,-2.5,48,2,28,3,18,0,77,76
7,47,0,5,0,-2.8,52,2,28,3,18,0,68,75
14,72,0,1,0,5.3,90,1,26,5,21,0,68,75
13,67,0,0,0,6.3,78,2,11,7,3,0,68,79
13,67,2,0,0,6,77,2,11,7,3,1,70,57
13,67,2,0,0,6,78,2,11,7,3,0,68,59
13,67,0,0,0,5.9,74,2,11,7,4,0,70,63
12,64,0,0,0,4.3,73,2,11,7,6,0,71,59
12,67,0,0,0,4,76,2,11,7,6,0,72,58
12,67,0,0,0,3.6,78,2,11,7,6,0,72,57
13,76,0,5,1,7.9,95,1,22,1,9,0,45,58
13,75,0,5,1,8.7,93,1,22,1,10,1,47,61
13,75,1,5,1,8.7,93,1,22,1,10,1,72,74
12,79,1,4,1,10.8,96,1,15,1,11,0,67,74
10,57,2,0,0,1.3,68,2,24,6,21,0,67,76
11,59,2,0,0,1.3,70,2,24,6,22,0,67,76
9,63,0,7,1,-0.5,86,3,2,5,8,0,67,76
10,59,0,0,0,0.4,86,2,8,4,2,0,64,67
10,58,0,5,0,-0.4,91,2,8,4,3,0,67,66
10,57,0,5,0,-0.6,95,2,8,4,6,0,67,66
9,58,0,5,0,-0.7,96,2,8,4,6,0,76,66
10,61,0,5,0,-0.6,96,2,8,4,6,0,75,67
12,74,0,1,1,9.3,99,1,21,7,13,1,75,68
12,74,0,6,1,9.4,99,1,21,7,14,1,79,68
12,76,0,1,0,10.1,99,1,21,7,15,0,57,66
12,76,0,6,0,10.3,99,1,21,7,16,0,59,56
12,76,0,6,0,10.4,99,1,21,7,16,0,63,56
13,67,2,0,0,4.7,78,2,15,4,20,0,59,62
13,66,2,0,0,3.7,87,2,15,4,22,1,58,63
13,66,2,0,0,3.6,87,2,15,4,22,1,57,63
13,66,2,0,0,3.6,87,2,15,4,22,1,58,64
11,67,0,5,0,0.8,99,2,17,6,7,0,61,73
11,68,0,2,0,0.6,99,2,17,6,7,0,74,74
11,68,1,2,1,2.5,99,2,17,6,9,0,74,67
12,66,2,0,1,6.3,71,2,11,7,10,0,76,68
9,56,0,0,1,-1,78,2,24,6,8,0,76,68
9,56,1,0,1,1.5,68,2,24,6,9,0,76,75
9,62,0,4,0,2.8,80,2,14,3,5,0,67,75
10,63,0,1,0,3.6,78,2,14,3,5,0,66,75
9,63,0,1,0,4.2,78,2,14,3,5,0,66,76
9,64,0,5,0,5,75,2,14,3,6,0,66,68
12,73,0,1,0,6.1,84,1,13,6,23,0,67,67
13,74,0,5,1,9.6,89,3,15,4,15,0,68,66
11,67,1,0,1,6.6,82,2,16,5,10,1,68,67
11,68,2,5,2,9.5,68,2,16,5,11,1,66,66
11,68,2,5,2,10.7,63,2,16,5,12,1,56,72
11,75,2,1,0,8.5,99,2,14,3,20,0,56,72
11,75,2,4,0,8.5,99,2,14,3,21,0,62,72
12,75,0,4,0,9.9,99,2,14,3,22,1,63,72
12,76,0,4,0,9.8,99,2,14,3,22,1,63,56
11,68,2,5,2,10.3,65,2,16,5,13,0,64,55
11,67,1,0,1,4.1,76,2,9,5,10,1,73,55
11,66,2,5,2,4.7,71,2,9,5,11,1,74,57
11,67,1,6,1,4.1,82,2,9,5,11,0,67,57
11,66,1,5,2,4,80,2,9,5,11,0,68,57
14,72,2,4,0,8,96,3,16,5,1,0,68,75
13,72,2,4,0,8,95,3,16,5,2,0,75,72
13,72,2,5,0,7.9,94,3,16,5,3,0,75,73
13,72,2,0,0,7.9,95,3,16,5,3,0,75,75
11,56,0,0,0,-0.1,80,2,23,5,0,0,76,75
11,55,2,5,0,-0.2,83,2,23,5,1,1,68,75
11,55,0,5,0,-0.2,83,2,23,5,1,1,67,75
10,57,0,5,0,0.3,84,2,23,5,2,0,66,73
10,57,0,5,0,0.1,85,2,23,5,3,0,67,68
10,57,0,5,0,0.1,85,2,23,5,3,0,66,68
12,75,2,1,0,5,91,1,20,6,21,1,72,68
12,72,2,1,0,9.1,98,2,10,6,17,1,72,66
12,73,2,1,0,9.3,98,2,10,6,18,0,72,67
14,75,0,4,0,9.8,98,2,10,6,22,1,72,66
14,75,1,1,1,10.4,89,1,29,1,10,1,56,72
14,75,1,1,1,10.5,89,1,29,1,10,0,55,72
14,75,2,1,1,10.7,89,1,29,1,10,0,55,72
14,73,1,5,1,9.4,89,3,15,4,15,0,57,72
12,68,1,6,1,5.9,85,1,19,5,14,0,57,68
12,68,0,5,0,4.8,82,1,19,5,17,0,57,52
12,68,2,5,0,4.6,84,1,19,5,17,0,75,52
11,66,2,0,0,4.2,66,2,22,4,18,0,72,52
11,67,2,0,0,4.1,66,2,22,4,18,1,73,72
11,66,0,0,0,1.9,73,2,22,4,20,0,75,70
12,72,2,5,1,8.5,79,1,26,5,13,1,75,69
12,72,2,5,1,8.1,79,1,26,5,13,1,75,68
12,72,2,5,1,9,74,1,26,5,14,0,75,68
12,72,2,5,1,9.2,72,1,26,5,14,1,73,68
11,68,2,5,2,9.7,66,2,16,5,11,1,68,68
8,52,1,4,2,-0.3,38,2,28,3,13,0,68,79
8,52,2,5,1,-0.1,36,2,28,3,15,0,68,75
8,52,2,5,1,-0.3,39,2,28,3,15,0,66,72
14,72,0,4,0,4.2,93,1,26,5,23,1,67,70
14,70,0,5,0,3.3,96,1,27,6,0,0,66,70
14,69,0,5,0,3.2,96,1,27,6,0,0,72,69
14,68,0,5,0,3.1,96,1,27,6,0,1,72,69
14,68,0,4,0,2.6,97,1,27,6,1,1,72,70
14,68,0,4,0,2.6,96,1,27,6,1,1,72,72
14,68,0,5,0,2.4,97,1,27,6,1,1,68,67
14,79,0,4,0,11.3,97,1,23,2,18,0,52,71
11,75,1,4,1,8.1,91,1,12,5,14,0,52,75
10,72,2,1,0,4.3,97,3,3,6,18,0,52,70
10,70,2,5,0,3.9,97,3,3,6,19,0,72,68
10,70,0,5,0,3.6,97,3,3,6,20,0,70,75
11,69,2,4,0,3.1,98,3,3,6,20,1,69,69
11,69,2,4,0,3,98,3,3,6,20,1,68,68
11,70,0,1,0,4.3,84,1,14,7,8,0,68,57
14,72,2,6,0,7.3,94,3,14,3,23,1,68,57
12,67,2,0,0,3.9,86,2,15,4,23,0,68,73
13,71,1,4,1,9.9,72,1,22,1,14,1,79,73
14,75,2,5,1,9.7,73,1,22,1,14,1,75,72
14,70,0,5,1,9.6,74,1,22,1,15,0,72,70
14,68,0,5,0,9.6,74,1,22,1,15,0,70,74
14,75,0,1,0,10,90,1,29,1,8,0,70,74
12,69,0,5,1,6.7,73,1,19,5,15,0,69,72
12,68,0,5,1,6.6,75,1,19,5,15,0,69,72
11,57,0,0,0,4.9,63,2,11,7,16,1,70,71
11,57,0,5,0,4.5,65,2,11,7,16,1,72,65
13,73,0,4,1,7.9,98,3,15,4,8,0,67,64
14,73,1,4,2,8.1,98,3,15,4,8,0,71,65
13,72,0,4,0,8.7,83,1,22,1,19,1,75,70
12,70,0,0,0,4.1,88,1,19,5,21,0,70,70
13,74,0,5,0,7.4,84,1,15,1,23,0,68,70
13,74,2,5,1,10.9,74,1,22,1,13,1,75,67
13,72,0,4,1,9.8,73,1,22,1,14,1,69,67
13,72,1,5,1,9.6,73,1,22,1,15,0,68,67
13,71,0,5,1,9.7,74,1,22,1,15,0,57,67
11,65,2,0,0,2,81,2,13,2,22,1,57,67
10,64,0,0,0,0.2,90,2,14,3,0,0,73,67
10,65,0,0,0,0,92,2,14,3,0,1,73,67
11,70,2,6,0,6.9,93,2,8,4,23,1,72,66
11,70,2,6,0,6.9,94,2,8,4,23,1,70,65
11,70,0,6,0,6.8,96,2,9,5,1,0,74,68
12,67,0,0,0,3,91,2,16,5,2,0,74,69
12,67,0,0,0,3,91,2,16,5,2,0,72,72
12,67,0,0,0,3.2,91,2,16,5,2,0,72,73
12,67,0,0,0,3.2,91,2,16,5,3,0,71,75
12,67,0,0,0,3.1,91,2,16,5,3,0,65,76
11,67,0,0,0,3,91,2,16,5,4,0,64,74
11,67,0,0,0,2.9,92,2,16,5,4,0,65,74
11,66,0,0,0,2.6,93,2,16,5,5,0,70,73
10,65,2,0,1,6.1,55,2,23,5,16,0,70,68
9,68,2,1,2,4.7,89,3,3,6,11,0,70,77
9,69,1,6,2,4.8,90,3,3,6,12,0,67,78
12,72,2,1,1,8.1,86,1,30,2,15,1,67,78
12,73,1,1,1,8.6,85,1,30,2,15,1,67,66
12,75,2,1,0,6.9,97,1,30,2,17,0,67,67
12,76,2,1,0,6.8,97,1,30,2,17,0,67,73
11,74,0,4,0,7,87,1,13,6,19,0,67,72
11,74,0,4,0,7,86,1,13,6,19,0,67,74
11,73,2,1,0,6.7,84,1,13,6,20,1,66,74
9,68,0,4,0,2.7,96,3,3,6,7,0,65,74
13,77,0,4,0,10.7,94,1,28,7,18,1,68,74
13,78,0,4,0,10.5,94,1,28,7,19,1,69,74
13,78,0,1,0,10.5,94,1,28,7,19,0,72,68
10,66,0,0,0,4.7,78,2,12,1,18,0,73,68
10,67,0,5,0,4.7,82,2,12,1,19,0,75,71
13,73,0,4,0,9.3,86,3,15,4,17,0,76,70
13,72,0,4,0,9.2,86,3,15,4,18,1,74,70
11,74,2,4,1,8.3,84,1,13,6,11,0,74,70
11,74,2,4,1,8.4,84,1,13,6,12,0,73,73
11,74,2,4,1,8.1,86,1,13,6,12,0,68,74
11,74,0,4,1,7.6,90,1,13,6,13,1,77,60
11,74,0,4,1,7.2,88,1,13,6,14,1,78,62
13,68,1,4,2,7.3,93,3,5,1,10,0,78,67
12,68,0,5,0,5.4,98,3,5,1,5,0,66,67
11,71,2,1,0,7.4,87,2,8,4,22,1,67,76
11,70,2,6,0,7.3,91,2,8,4,22,1,73,72
11,70,2,6,0,6.8,94,2,8,4,23,1,72,71
11,70,2,6,0,6.8,95,2,8,4,23,1,74,79
11,73,2,4,1,8,86,1,13,6,12,0,74,77
11,74,0,4,1,8.8,73,1,13,6,13,0,74,81
7,60,0,7,0,-3.3,94,3,1,4,17,0,74,83
7,62,0,7,0,-3.2,94,3,1,4,17,0,74,77
13,67,2,5,2,8.9,73,3,6,2,12,0,68,60
13,67,2,5,2,9.2,71,3,6,2,12,0,68,62
14,76,1,1,1,10.9,90,1,29,1,11,0,71,74
9,72,2,6,1,4.8,93,3,3,6,15,1,70,73
10,71,0,6,0,4.3,97,3,3,6,17,1,70,74
15,79,2,4,0,5.3,85,1,6,6,19,1,70,67
17,77,2,4,0,4.5,84,1,6,6,20,0,73,67
15,81,0,5,0,3.6,84,1,6,6,23,0,74,67
14,83,0,0,0,2.8,83,1,7,7,1,0,60,74
